client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679609.mp3	ไม่นะ ท่าน แม่รี่ตอบกลับอย่างกระตือรือร้น	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679610.mp3	ออกไปใช้สิทธิ์เลือกตั้งกัน	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679611.mp3	คุณอาจจะต้องทำให้แน่ใจนะ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679612.mp3	แล้วเขาก็กลับไป	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679613.mp3	ฉันไม่ได้โทษอะไรคุณเลย จำไว้	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679614.mp3	สามารถอยู่ร่วมกันได้อย่างสงบสุข	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679615.mp3	เขาเอามันออกจากหัวไม่ได้เลย	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679616.mp3	ต้นอินทผลัมแตกเป็นเปลวเพลิงอย่างเป็นธรรมชาติ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679617.mp3	คุณทราบได้อย่างไร?	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679618.mp3	ฉันเอาน้ำแข็งออกจากรถเมื่อเช้านี้	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679619.mp3	พระภิกษุท่านออกบิณฑบาตทุกเช้า	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679620.mp3	เช้าปุบพวกเขาจะเริ่มอีกครั้ง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679621.mp3	มีข้อสันนิษฐานไหมว่าใคร	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679622.mp3	มันไม่ได้เป็น	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679623.mp3	หาอะไรกินเล่นกันเถอะ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679624.mp3	นักวิทยาศาสตร์เขียนกระดาษเขา	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679625.mp3	มันเกิดอะไรขึ้น	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679626.mp3	ในบ่ายวันอาทิตย์เขามักจะตัดหญ้า	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679627.mp3	เราสามารถไปได้เลยไหม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679628.mp3	ฉันถามว่าเขาแต่งงานยัง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679629.mp3	มันไม่ใช่สำหรับหูของคุณ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679630.mp3	แหม หลังจากนั้น มันคงง่ายแล้วล่ะ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679631.mp3	ลูกสาวของฉันหวังว่าจะเป็นอาสาสมัครในเขตอนุรักษ์ธรรมชาติ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23679632.mp3	เด็กควรได้กินนมแม่อย่างเดียวติดต่อกันตั้งแต่แรกเกิดจนถึงอายุหกเดือน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681460.mp3	ฉันทำอะไรไม่ได้เลย นอกจากเขียน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681461.mp3	ไปทำงานร่วมกับคนที่เหลือในทีม แล้วค่อยกลับมาคุยเรื่องนี้กันอีกครั้งวันหลังก็แล้วกัน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681462.mp3	เขานับถือญาติผู้ใหญ่	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681463.mp3	ยีราฟเป็นมังสวิรัติ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681464.mp3	ฉันไม่กล้าพูด	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681470.mp3	ฉันชอบที่จะเล่นสนุกกับหน้าต่างของฉัน มันผิดตรงไหนกัน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681471.mp3	ทำงานราวกับว่าทุกอย่างขึ้นอยู่กับฉัน แต่อธิษฐานราวกับว่าทุกอย่างขึ้นอยู่กับพระเจ้า	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681472.mp3	แต่ฉันไม่ใช่งู ฉันบอกแล้ว! อลิซกล่าว	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681473.mp3	เขาประกาศรางวัลชนะเลิศ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681474.mp3	อะไรที่สามารถเป็นความคิดหนึ่งที่พวกเขาคิด	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681480.mp3	ฉันไม่มายด์ที่จะบอกคุณ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681481.mp3	ทำไมเธอไม่ช่วย	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681482.mp3	หยุดผิวปากและดูเด็กผู้ชายเดินขบวน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681483.mp3	เขาจะดึงเชือกไปโดยไม่ได้ตั้งใจ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681484.mp3	เปลือกน้ำแข็งหนาทำให้ไม่สามารถดึงสมอได้	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681495.mp3	มันคือชุดเดรสสีน้ำเงินเข้ม ซึ่งเธอสวมแล้วดูดี	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681497.mp3	โฆษณาขึ้นบ่อยมาก	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681498.mp3	ฟิชแอนด์ชิปส์มีคลอเลสเตอรอลสูง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681499.mp3	โดยไม่ต้องให้น้ำหรืออาหารอื่น	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681520.mp3	เพราะต้องออกไปทำงาน ส่งผลให้เกิดความพิการที่รุนแรงเพิ่มขึ้น	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681521.mp3	ฉันเกลียดพวกงูเงี้ยวเขี้ยวขอ มันเลื้อยไปเลื้อยมา ฉันไม่ชอบ ขยะแขยง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681522.mp3	ที่อีตัน พวกเราไม่มีเพื่อนแบบนั้น	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681523.mp3	ฉันได้รับความน่าเชื่อถือแล้วล่ะนะ ฉันคิดว่า	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681524.mp3	เธอชื่ออะไร	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681525.mp3	นั่นคือชื่อ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681526.mp3	ตามน้องกลับบ้านให้หน่อย	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681527.mp3	ฉันกำลังจะส่งจดหมายไปหาครอบครัวของฉัน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681528.mp3	ความร่าเริงทำให้ชีวิตราบรื่น	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681529.mp3	"'ได้แต่หวังว่าเรือคงไม่คว่ำนะ!' เธอพูดกับตัวเอง"	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681530.mp3	งั้นก็มาสิ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681531.mp3	ฮาร์ดไดรฟ์กำลังถูกจัดเรียงข้อมูล	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681532.mp3	คุณกำลังจะทำอะไร?	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23681533.mp3	เขาวางมือบนหัวไหล่ตัวเอง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723842.mp3	เธออาจล้มลง แต่เธอจะไม่ล้มเลิก	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723843.mp3	สุนัขกลายเป็นเชื่องหลังจากที่กินอาหาร	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723852.mp3	ฉันเขียนถึงพี่สาวของฉัน และนี่คือที่เธอตอบกลับมา	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723857.mp3	ลมถูกปล่อยออกมาทำให้ยางแบนไร้ประโยชน์	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723858.mp3	ฉันอยากเป็นเจ้าของบ้าน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723862.mp3	ฉันยังไม่เห็นผู้หญิงคนไหนไว้ผมสีแดงเลยนะ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723864.mp3	คุณจะเห็นว่าฉันเป็นอย่างไร	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723865.mp3	ฉันไม่สับสนกับมัน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723866.mp3	นั่นคือโทรทัศน์หรือเสาอากาศวิทยุหรือไม่ ?	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723868.mp3	ราคาถือว่าใช้ได้สำหรับนาฬิกาโบราณสภาพดี	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723869.mp3	ฟันของเขาผุและจำเป็นต้องถอน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723870.mp3	บางครั้งเราทุกคนก็ต่ำนิดหน่อย	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723871.mp3	ย่านนี้ของเมืองเป็นกึ่งที่อยู่อาศัยกึ่งนิคมอุตสาหกรรม	2	1	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723872.mp3	สูตรของคุณคืออะไร ?	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723873.mp3	ปราศจากความกลัวหรือความชื่นชม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723874.mp3	หนทางที่ดีที่สุดไปสู่ความมุ่งหวังของฉันคืออะไร ?	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723885.mp3	ชาร์ลีและฉันคบกันโดยไม่ต้องบอกให้ใครรู้	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723886.mp3	ลุงของฉันเป็นผู้สำรวจวัสดุ	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723887.mp3	เคยมีห้องที่ดีกว่าไหม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723888.mp3	เขาหยิบลูกเต๋าขึ้นมาเพื่อจะทอยเป็นครั้งที่สอง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723895.mp3	ฉันหวังว่าฉันจะทำได้โดยที่หน้าไม่ต้องแก่	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723899.mp3	มันเปรียบเทียบระหว่างแอปเปิ้ลกับส้ม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723902.mp3	เรือล่ม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723904.mp3	เพียงครู่เดียว การแข่งขันก็จบลงอีกครั้ง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723906.mp3	แล้วผมไปด้วยได้มั้ย ? ริคาโดร่ำร้อง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723907.mp3	ฉันปล่อยเธอออกจากบ้าน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723910.mp3	ส้มยังไม่สุก	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723912.mp3	คุณเป็นผู้ชายของใคร	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723913.mp3	เอามาที่นี่ ! ให้ฉันกิน !	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723914.mp3	ฉันตอบฟิลิปไปว่า ฉันคิดไม่ออก	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723915.mp3	คนตาบอดสามารถหลบหลีกวัตถุโดยใช้เทคโนโลยี	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723916.mp3	เธอเคาะเสื้อคลุมของเธอขณะที่เธอแห่ไปตามถนน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723917.mp3	หล่อนหลับตาเพื่อหลีกเลี่ยงแสง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723918.mp3	ตอนนี้ผมจะรับคำถามจากด้านล่าง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723920.mp3	"'กลับมานะ ! ' เจ้าหนอนตะโกนบอกเธอ"	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723923.mp3	ชีสต้องถูกขูดเป็นฝอยก่อนโรยลงไป	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723929.mp3	เด็กใหม่พึ่งถูกไล่ออกวันนี้ตอนเที่ยง	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723932.mp3	โซดาไบคาบอเนต รู้จักดีในชื่อผงฟู เป็นส่วนผสมของเค้ก	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723934.mp3	ทีมกู้ภัยทางภูเขายอมแพ้ในงานของพวกเขา	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723936.mp3	อนาถใจและไม่น่าแปลกใจ !	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723937.mp3	โอ้พยายามยกโทษให้ฉัน !	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723938.mp3	พวกเขาไม่เคยทำอย่างนั้นเมื่อฉันมาเยี่ยม	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723945.mp3	ฉันไม่เคยรู้ว่าเธอหน้ามืดตามัวมาก่อน	2	0	thirties	female		th	
b0e8d806643836f5f14ab1beee369a38910eec4b29608a32169a8c4253d9e2136a3568c459483e363c2d405c22f6c879c09ab9e39ac06650e20851865d0110cf	common_voice_th_23723947.mp3	ฉันอยู่ที่นี่มานานเท่าไหร่แล้ว ?	2	0	thirties	female		th	
